name,marke,kategorie,zutaten,energieKj,energieKcal,fett,gesaettigteFettsaueren,kohlenhydrate,zucker,eiweiss,salz,ean,preis,quelleUrl,bildUrl
Alnatura Bio Dinkel Zwieback 200G,"Alnatura Produktions- und Handels GmbH, Mahatma-Gandhi-Straße 7, 64295 Darmstadt, www.alnatura.de",Frühstück & Snacks,"DINKELMEHL*¹ Type 630 (83%), DINKELVOLLKORNSCHROT*¹ 9 %, Sonnenblumenöl**, Hefe**, Meersalz, Koriander** *aus Demeter-Landbau **aus biologischer Landwirtschaft ¹Dinkel ist eine Urweizenart . Kann Spuren von SESAM enthalten.",1697,402,"6,8","0,7",70,"2,2",13,"0,98",0,2.09,https://www.edeka24.de/Lebensmittel/Fruehstueck-Snacks/Alnatura-Bio-Dinkel-Zwieback-200G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/alnatura_bio_dinkel_zwieback_200g.jpg
Alnatura Bio Backhefe für 500g Mehl 7G,"Alnatura Produktions- und Handels GmbH, Mahatma-Gandhi-Straße 7, 64295 Darmstadt, www.alnatura.de",Lebensmittel von Alnatura,"Backhefe getrocknet*. kann Spuren von SOJA, MANDEL, LUPINE und NÜSSEN enthalten. *aus biologischer Landwirtschaft",,,,,,,,,0,0.79,https://www.edeka24.de/Bio-Produkte/Lebensmittel-von-Alnatura/Alnatura-Bio-Backhefe-fuer-500g-Mehl-7G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/bio_alnatura_backhefe_fr_500g_7g.jpg
Alnatura Bio Hafer-Dinkel Porridge Basis 500G,"Alnatura Produktions- und Handels GmbH, Mahatma-Gandhi-Str. 7, 64295 Darmstadt",Frühstück & Snacks,"HAFERVOLLKORNFLOCKEN* 64%, DINKELVOLLKORNFLOCKEN*¹ 18%,Reis gepufft*, Leinsaat* braun geschrotet, Erdmandeln* gemahlen 2%, MANDELN* geschält und gehackt 2%,Amaranth* gepufft 2%, HASELNÜSSE* geröstet und gehackt 1%,Bourbon-Vanille* gemahlen. Kann Spuren von anderen NÜSSEN, MILCH, SOJA und SESAM enthalten. *aus biologischer Landwirtschaft ¹DINKEL IST EINE URWEIZENART.",1601,380,"8,5","1,5",58,"1,3",13,"0,04",0,3.79,https://www.edeka24.de/Lebensmittel/Fruehstueck-Snacks/Alnatura-Bio-Hafer-Dinkel-Porridge-Basis-500G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/alnatura_bio_haferdinkel_porridge_basis_500g.jpg
"Kleiner Feigling Coco Bisquit 0,5L","Waldemar Behn GmbH, Kadekerweg 2, 24340 Eckernförde, www.behn.de",Liköre & Bitter,Enthält MILCH.,,,,,,,,,0,8.49,https://www.edeka24.de/Wein-Spirituosen/Spirituosen/Likoere-Bitter/Kleiner-Feigling-Coco-Bisquit-0-5L.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/kleiner_feigling_coco_bisquit.jpg
"Durbacher Kochberg Grauer Burgunder Kabinett trocken 0,75L","Durbacher Winzer eG, Nachtweide 2, 77770 Durbach, www.durbacher.de",Weißwein,Enthält Sulfite.,,,,,,,,,0,7.99,https://www.edeka24.de/Wein-Spirituosen/Weisswein/Durbacher-Kochberg-Grauer-Burgunder-Kabinett-trocken-0-75L.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/durbacher_kochberg_grauer_burgunder_kabinett_trocken_075l.jpg
EDEKA Bio Fusilli rote Linsen 250G,"EDEKA ZENTRALE Stiftung & Co. KG, D-22291 Hamburg",Nudeln,100% Rote-Linsen-Mehl*. Das Produkt kann Spuren von EI und SOJA enthalten. *aus kontrolliert ökologischer Landwirtschaft,1487,351,"1,8","0,6",55,"1,5",26,"0,02",0,1.69,https://www.edeka24.de/Lebensmittel/Beilagen/Nudeln/EDEKA-Bio-Fusilli-rote-Linsen-250G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/edeka_bio_fusilli_rote_linsen_250g.jpg
Reis-Fit Express Parboiled Reis 250G,"Euryza GmbH, Paul-Dessau-Straße 5, 22761 Hamburg, www.reiskontor.de",Reis,"Langkorn-Parboiled Reis 98%, (Wasser, Langkorn-Parboiled Reis), Sonnenblumen Oil, Meersalz, Emulgator: Sonnenblumen Lecithin.",731,173,"1,8","0,3",35,"0,5","3,4","0,35",0,1.99,https://www.edeka24.de/Lebensmittel/Beilagen/Reis/Reis-Fit-Express-Parboiled-Reis-250G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/reisfit_express_langkorn_parboiled_250g.jpg
"Cragganmore Whisky 12 Jahre 40% GP 0,7L","DIAGEO Nederland B.V, Molenwerf 12, NL-1014 BG, Amsterdam, www.diageo.com",Whisky,Mit Farbstoff(en).,,,,,,,,,0,38.99,https://www.edeka24.de/Wein-Spirituosen/Spirituosen/Whisky/Cragganmore-Whisky-12-Jahre-40-GP-0-7L.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/cragganmore_malt_12y_40_07l.jpg
Hofglück Lyoner 300G,"Horst Wagner Fleisch- und Wurstwaren GmbH, Hauptstraße 54, 77736 Zell am Harmersbach",Wurstkonserven,"Schweinefleisch 72%, Speck, Trinkwasser, Kochsalz, Gewürze, Dextrose, Würze, Gewürzextrakt, Würze, Kaliumjodat, Antioxidationsmittel: E 300, Konservierungsstoff: E 250, Stabilisator: E 450.",1150,277,25,"9,7","0,7","0,1","12,6","2,1",0,4.99,https://www.edeka24.de/Lebensmittel/Konserven/Wurstkonserven/Hofglueck-Lyoner-300G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/hofglck_lyoner_300g.jpg
"Mionetto Prosecco Rosé Millesimato DOC 0,75L","Mionetto SpA con Unico Socio, Via Colderove 2-31049 Valdobbiadene-Italien",Sekt-Prosecco,Enthält SULFITE.,,,,,,,,,0,7.49,https://www.edeka24.de/Wein-Spirituosen/Sekt-Prosecco/Mionetto-Prosecco-Ros-Millesimato-DOC-0-75L.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/mionetto_prosecco_ros_millesimato_doc_075l.jpg
Meßmer Ingwer-Zitrone Tee 20ST 40G,"Meßmer Tee-Gesellschaft mbH, Bosteler Feld 6, 21218 Seevetal",Tee,"Ingwer* (43%), Zitronengras*, Zitronenverbeneblätter*, natürliches Aroma, Zitronenschalen*. *50% Rainforest Alliance Certified.",3,1,0,0,"0,2","0,1",,,0,2.49,https://www.edeka24.de/Lebensmittel/Kaffee-Tee/Tee/Messmer-Ingwer-Zitrone-Tee-20ST-40G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/memer_ingwerzitrone_tee_20st_40g.jpg
Yummer's Squid Game Pistachio Cereal 300G - Abverkauf,"BF Group sp.z.o.o. , Pory 53/93, 02-757 Warschau",Müsli-Cerealien,"Pistaziencreme 40% (Zucker, Pflanzliche Fette und Öle (Shea, Raps), Molkepulver(aus MILCH), PISTAZIENPASTE 4% , MAGERMILCHPULVER, Emulgator: Rapslecithin, Aromen), VOLLKORNWEIZENMEHL 17,2%, Vollkornmaismehl 13,8%, Maisgrieß 13,8%, Zucker, WEIZENKLEIE 3.5%, Reismehl 2,5%, Maisstärke, Maltodextrin, Fettarmer Kakaopulver, Trennmittel: Magnesiumcarbonat, Salz. DAs Produkt kann ERDNÜSSE und SCHALENFRÜCHTE enthalten.",1819,433,14,"3,8","68,1","30,4","6,4","0,2",0,4.50,https://www.edeka24.de/Lebensmittel/Fruehstueck-Snacks/Muesli-Cerealien/Yummer-s-Squid-Game-Pistachio-Cereal-300G-Abverkauf.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/squid-game.jpg
Thomy Les Sauces Käse Sahne-Sauce 12x250ML,"Nestlé Deutschland AG, Industriestraße 42-44, 41460 Neuss",Vorteilspack,"Wasser, 10 % SCHLAGSAHNE, 4,5 % KÄSE, modifizierte Stärke, 1,5% EIGELB, Jodsalz (Salz, Kaliumjodat), Aromen (mit MILCH), Zucker, Hefeextrakt, Verdickungsmittel Xanthan.",290,70,"4,8",3,"4,3","1,1","2,1","0,99",0,16.99,https://www.edeka24.de/vorrat/Thomy-Les-Sauces-Kaese-Sahne-Sauce-12x250ML.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/40057842_12er_web_1000x1000px-23517160.jpg
Hipp Kindermilch Combiotik 2+ 600G,"HiPP GmbH & Co. Vertrieb KG, Georg-Hipp-Str. 7, D-85276 Pfaffenhofen, www.hipp.de",Baby & Kleinkind,"MAGERMILCH, LACTOSE, pflanzliche Öle (Palmöl+, Rapsöl, Sonnenblumenöl), Galactooligosaccharide aus LACTOSE, Kaliumcitrat, Calciumcitrate, Calciumorthophosphate, FISCHÖL, Zinksulfat, Vitamin C, Eisensulfat, Kaliumjodat, Biotin, natürliche Milchsäurekultur(1), Vitamin B2, Vitamin A, Calcium-L-methylfolat(2), Vitamin D, Vitamin B12. (1) Limosilactobacillus fermentum CECT5716, (2) Metafolin® ist eine eingetragene Marke der Merck KGaA, Darmstadt, Deutschland, +Palmöl aus nachhaltigem Anbau",212,51,"2,9","1,1",5,5,1,"0,05",0,12.99,https://www.edeka24.de/Drogerie/Baby-Kleinkind/Hipp-Kindermilch-Combiotik-2-600G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/hipp_kindermilch_combiotik_2_600g.jpg
Alnatura Bio Pesto Basilico 130G,"Alnatura Produktions- und Handels GmbH, Mahatma-Gandhi-Straße 7, 64295 Darmstadt, www.alnatura.de",Soßen,"Basilikum* 55%, Sonnenblumenöl*, Kartoffelflocken*, natives Olivenölextra*, Pinienkerne* 0,5%, Meersalz, Zitronensaft* *aus biologischerLandwirtschaft.",1584,384,39,"2,4","5,2",0,"1,9","2,2",0,2.19,https://www.edeka24.de/Lebensmittel/Sossen/Alnatura-Bio-Pesto-Basilico-130G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/alnatura_bio_pesto_basilico_130_g.jpg
